0.04,0.08,0.12,0.16,0.2,0.24,0.28,0.32,0.36,0.4,0.44,0.48,0.52,0.56,0.6,0.64,0.68,0.72,0.76,0.8,0.84,0.88,0.92,0.96,1.0
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.908592289231678e-06,1.2944816303839553e-06,3.92073117945956e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.1179122306116092e-08,2.2701883761617373e-08,2.7499101635636343e-08,5.589609721043051e-09,0.28060610210596126
0.004512216498167857,0.003903069908621145,0.0030166482122486855,0.0026990829793980364,0.0024613157336481,0.0021810677094859956,0.0019735789575592833,0.0017657701406261278,0.00152263404761931,0.0012880527122157554,0.0006209236109843319,0.0005806465355572344,0.0005471376528196036,0.0005302101935127363,0.000495995728381709,0.00033290312736016783,0.00023253360473563694,0.00015309947009207756,9.467431171604856e-05,6.65009777851344e-05,2.966237297105137e-05,1.3312862571821392e-07,2.4092104030069123e-14,6.805133510201655e-16,3.9843519619865805e-27
0.004512216498167857,0.003903069908621145,0.0030166482122486855,0.0026990829793980364,0.0024613157336481,0.0021810677094859956,0.0019735789575592833,0.0017657701406261278,0.00152263404761931,0.0012880527122157554,0.0006209236109843319,0.0005806465355572344,0.0005471376528196036,0.0005146035020100805,0.0004983702104296152,0.0003033641618938897,0.00020829869485956164,0.00015309947009207756,9.467431171604856e-05,6.65009777851344e-05,3.346743479710372e-05,1.3312862571821392e-07,2.4092104030069123e-14,6.805133510201655e-16,0.0
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.9083617245056345e-06,1.2944065592245368e-06,3.6918056173948967e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.0817730275944926e-08,2.2701883761617373e-08,2.7499101635636343e-08,5.589609721043051e-09,0.2677060927915482
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.908592289231678e-06,1.2944065592245368e-06,3.6918056173948967e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.1179122306116092e-08,2.2701883761617373e-08,2.7499101635636343e-08,5.589609721043051e-09,0.2677060927915482
3.9901096836952106e-06,3.0347039302387485e-06,1.969396752622862e-06,6.980525543734701e-07,4.3766266814243744e-07,1.8623272550763286e-07,1.4370607432200355e-07,9.70117670478781e-08,3.272972637926604e-08,9.231013863602503e-10,1.0457267026439625e-09,1.092731901040983e-09,1.1910060598932137e-09,1.298743101298671e-09,1.252822757985067e-08,1.3733559256927897e-08,1.2956746746146246e-08,1.4451404972948269e-08,1.6154439297854922e-08,1.750758177408709e-08,1.8637161728786197e-08,1.847692071657587e-08,2.1636066178985202e-08,4.093370432367084e-09,0.0
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.9083617245056345e-06,1.2944065592245368e-06,3.6918056173948967e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.1179122306116092e-08,2.2701883761617373e-08,2.749910163563635e-08,5.589609721043051e-09,0.2480623272929135
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.908592289231678e-06,1.2944065592245368e-06,3.6918056173948967e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.1179122306116092e-08,2.2701883761617373e-08,2.749910163563635e-08,5.589609721043051e-09,0.2677060927915482
0.004512216498167857,0.003903069908621145,0.0030166482122486855,0.0026990829793980364,0.0024613157336481,0.002116497571935469,0.0019735789575592833,0.0018025373203245448,0.001515577278529329,0.0012880527122157554,0.0007165343246430221,0.0005806465355572344,0.0005471376528196036,0.0005224090863732824,0.00044311343384646854,0.000326622124178036,0.00018271279284036313,0.00015309947009207756,9.467431171604856e-05,6.65009777851344e-05,2.966237297105137e-05,3.598870143754651e-06,2.4092104030069123e-14,6.805133510201655e-16,3.9843519619865805e-27
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.908592289231678e-06,1.2944065592245368e-06,3.6918056173948967e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.1179122306116092e-08,2.2701883761617373e-08,2.749910163563635e-08,5.589609721043051e-09,0.2806061021059612
4.947578821011563e-05,3.721283666698354e-05,2.7949411974283602e-05,6.495847960881142e-06,5.1856442543939505e-06,2.2227105694341845e-06,1.9083617245056345e-06,1.2944065592245368e-06,3.92073117945956e-07,9.688489025724183e-10,1.0975518185596271e-09,1.1421344668954705e-09,1.2425583958812707e-09,1.387957131520538e-09,1.3372729447931836e-08,1.4605177743942656e-08,1.3288678669754016e-08,1.482162774147868e-08,1.6535040061482646e-08,1.882812280589753e-08,2.0817730275944926e-08,2.2701883761617373e-08,2.749910163563635e-08,5.589609721043051e-09,0.09127425076262609
