0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.7801704404600251e-06,4.553303984397776e-05,1.3445567321329094e-06,8.891961084831082e-06,1.8295348036805933e-06,3.676286484314391e-06,5.015081497613208e-06,4.517516984648165e-06,5.558964627864842e-06,8.840374742482883e-07,3.82995965092258e-06,2.268749988016936e-06,3.3186348478818967e-07,1.2773137729277652e-05,8.329768790360819e-06,2.006344572053201e-06,7.57904121279284e-06,3.0431758727558567e-06,3.92490682643658e-06,6.028397170539128e-06,3.920121888822369e-07,6.443275567624721e-06,9.445980555359513e-07,1.359154189287404e-06,1.1332698952621202e-05,7.4666307863665055e-06,1.934277427896469e-06,5.146436703322417e-06,3.2509406347986245e-06,5.265897444938853e-06,7.126511329437656e-07,2.8167520642965916e-06,4.611198804772925e-05,7.0278687449581164e-06,2.1993710626419226e-07,2.8402734645914886e-06,4.781897138008858e-06,2.12794399265524e-06,1.1312960779925965e-06,2.7079332678301897e-06,7.3691310734448395e-06,5.385658758463235e-07,9.159676384215982e-07,5.863752690180776e-07,3.569010498793189e-07,7.3109687288207e-06,1.6032907700943516e-06,2.209983336436033e-06,7.415034225884839e-06,1.685602378765454e-06,8.747846425565569e-06,1.385831957404335e-05,2.1823929458980567e-06,3.3360637698078305e-06,5.967171017202995e-06,3.0825669857672803e-07,9.398144915482385e-07,1.9323483983423243e-06,6.002174178797641e-07,1.1315339897432266e-06,1.0759736870291745e-06,3.3246807865253253e-06,1.1236708912901993e-06,7.328908870726551e-07,7.016212206515709e-07,5.273479775801625e-06,4.924884141315576e-07,8.12160682476533e-06,1.6999556734827485e-06,1.395677830253595e-06,3.3182258599455214e-06,9.56820061175212e-07,2.1758567344392037e-06,1.7383332038188771e-06,2.4973594185170077e-06,6.059080341903394e-06,2.2303358739784526e-07,5.19271354331461e-06,7.690227691358839e-06,1.1921452070529688e-06,5.2239824818273536e-05,1.118476555957079e-06,6.176796940285875e-07,1.489214388722287e-05,1.7148352116708414e-06,2.1408118055063777e-06,4.5774691159810764e-07,4.4564180466430517e-07,5.090924914752184e-06,1.2650661740493e-06,2.02116768865816e-06,3.521054734737393e-07,1.5546769855069422e-06,3.2810234926606595e-06,7.693466515087044e-06,2.8058854322483905e-06,1.2234702239469514e-06,1.1915808540261656e-06,1.2811603601394253e-06,1.4300503452576588e-06
0.001073457809035955,0.0013258233945417591,0.001472790333163222,0.0011389918221219938,0.0011265744016716926,0.0011440098874149509,0.0012964902785160463,0.0013649771880508686,0.0015367961128766388,0.0015468019446477942,0.001457940297606633,0.0013614395907171678,0.0013068702294088141,0.0013513003004000236,0.0015151630250209323,0.0013724876113649722,0.001168331253397517,0.0012073261825676861,0.001409359114485164,0.0014348234657107206,0.0011676177827040122,0.0013418768553449506,0.0015527904726259465,0.0016113838643291617,0.0012858782166200375,0.0015186931523528176,0.0015022940241748064,0.0013211415482668476,0.0016566917086862263,0.001355415664039343,0.0012367012777046503,0.0016869853658931851,0.00151459438757324,0.0012199458874782628,0.001423473798773689,0.0011581277969643518,0.0012250135608186928,0.0008964696067351929,0.0012631781225280034,0.00134585434303835,0.001220584111462384,0.0014384346537830851,0.0013824923603375464,0.0012485766395497375,0.0013970159817257568,0.0012685192896327632,0.001290371426863138,0.001491701054900236,0.0012524337399899424,0.0017021467478743168,0.0015078783711306675,0.0013921702980770607,0.0014714857087691324,0.0013203888166335065,0.0015709375261893724,0.0014294153300159604,0.001526181938390546,0.0014524403866025837,0.00117470517732221,0.0013782424982026124,0.0012112917915444448,0.0011650721003371046,0.0014369999156079697,0.0014200747662536616,0.0013590274519376954,0.0011996665445079052,0.001277649922908594,0.0014181530497403506,0.0019421275920155532,0.0011127787599691126,0.0014505864862427316,0.0012713743781377954,0.0017391412799990734,0.001139945084974419,0.0013005806649854991,0.0014690912865337052,0.0014758974386643443,0.0011523140797074923,0.0013404451752216076,0.0011113401689372448,0.0016381983679944437,0.0016303716021531108,0.0010656780543634528,0.0011462494594001546,0.0014956540912603278,0.00181175507524416,0.0013437113753760176,0.0012751014261844944,0.001548653030546912,0.0015853295885515126,0.0013614342796360141,0.0017435936350792144,0.0015469123514716587,0.00147997731385642,0.0014959978736643466,0.0010783417144258475,0.00142071173028817,0.0014861287283010041,0.001300073909881039,0.001277271357067519
0.001513201705760917,0.0014372699190249218,0.001394178612641192,0.0011330981937567783,0.001734289522315533,0.0014868272005759404,0.001759839033705049,0.0011939542621794157,0.0012832803094780126,0.0012848733960433,0.00178329117876668,0.0014117658566194882,0.0014165464559739045,0.0013096835469931908,0.0016197471125931299,0.0010713376568156313,0.0012904737825588243,0.0012176675415975424,0.0013431345502636898,0.0010661372406685489,0.0016839773679229156,0.0013666547446920445,0.001164346594962046,0.0013844831511936227,0.001462127567703059,0.0013757512393051529,0.0011819902643914685,0.0012123802797575647,0.0016284740646678368,0.0016878978241209272,0.0014769265415980203,0.0011252609008962392,0.00143438098522686,0.001437974412566363,0.0015116603608320348,0.0016240580978342206,0.0013170285204929149,0.0013593488318039168,0.0011850454576581625,0.00149498018560565,0.0022808697745576464,0.0013015591720436778,0.0012518829068842382,0.0015280428076568167,0.001525007706057159,0.001081233487231109,0.001306169523989032,0.0014900694317920935,0.0013908188207862298,0.000989373860802238,0.001269616318373089,0.0012992253652881788,0.0014669217466981306,0.0013803536619902007,0.0014425333761498157,0.00141932877100208,0.0010805239954442426,0.0013974320163537715,0.0013500549741465569,0.0012384153742775533,0.0014739045019750267,0.001344657729855472,0.001449171843580217,0.0013648806919801056,0.0014074936380146688,0.0014996686120492392,0.0012874429369924092,0.0010580020251047464,0.0013826763874045305,0.001431608342506607,0.0016635196920837666,0.0012687975241128058,0.0013350611896473083,0.0011400089164522401,0.0014375740970379717,0.0011071862268871118,0.0010055264121281533,0.0013859114433299954,0.0015089670047345998,0.0013354694897213908,0.0009792504476858167,0.001429170204661784,0.0014268070875549984,0.0011283927860289713,0.0015635369407758024,0.0012385070853431822,0.001478081943143194,0.0013776221201835792,0.0010958999300172967,0.001422464841776657,0.001422410872739964,0.0013034335528174976,0.0011315235318355317,0.001334923022101192,0.001404422231298288,0.0019468742226254922,0.001439672053895649,0.0016632953662135703,0.0012925461061197585,0.0013146758135866696
6.098970226446077e-06,7.2232973834048626e-06,1.7260719170075409e-06,4.2457116516917056e-05,8.873733002937925e-06,4.214091374668947e-07,5.469954761025048e-06,6.906736700728277e-06,2.587797764311882e-07,2.919708562004559e-06,2.4797220098551173e-06,8.968205349268483e-07,3.2217967514584756e-06,1.9385883370797332e-06,8.224774182359167e-07,5.41988234862596e-06,4.721797721813696e-06,1.0210519111762273e-06,1.6470183594246562e-06,5.512765006457305e-06,1.6569050593778737e-06,1.6070921523284736e-06,2.3665068492209925e-06,5.057831034873729e-07,7.244263287285394e-07,5.9625876815725e-06,1.9319053477224663e-06,2.2619012703014265e-06,1.4699632854373526e-06,2.2283195118213763e-07,6.325145481869464e-06,2.3139436944191933e-07,2.166434940834068e-06,2.837939876649795e-06,2.251061486427316e-06,3.120528225843098e-07,4.21109544921473e-06,3.6987033951674254e-06,1.3111914665247145e-06,4.742725831251861e-06,1.069852382702501e-06,1.6502820859175112e-06,4.6695142477419334e-05,1.3007191793342548e-06,1.1061830543763573e-06,2.663332894274262e-06,1.1357971828064958e-05,2.8728541974581964e-07,4.56969321247008e-06,9.28554780946739e-06,3.3570877763133356e-07,1.5248889640155263e-06,1.1143360297477988e-06,1.0558333809705595e-05,3.098776034563854e-07,4.4189307452947e-06,8.493736462441139e-06,2.1061576231272146e-06,3.2870319659082673e-07,2.0513668873740233e-06,0.00015321233369659985,2.0770434015294735e-06,1.4993485950119544e-06,1.318619426639473e-06,3.854602970056082e-06,9.354966147668556e-06,2.337209236906544e-06,6.013688652853811e-06,8.103555982294946e-07,3.2574973955778507e-06,2.5156348135091944e-06,6.868226549240559e-06,6.733148192676937e-06,6.61278673053423e-06,1.651025830618949e-06,4.807038640660983e-07,1.4036312170239357e-06,1.0146060103969017e-05,1.5196137452188903e-06,3.9633335825761645e-07,4.323386605223643e-06,1.9268945533379168e-06,3.445872781908669e-06,7.804206772683504e-06,5.902842921281415e-07,8.156527323612875e-07,1.3625744578683812e-06,4.4493286754325075e-07,8.515628394158515e-06,3.8025475943928705e-07,8.334600111376333e-07,6.552040784856783e-07,5.096127786927134e-06,2.2514578679670775e-06,2.7054921134497854e-06,2.7570129125177763e-06,9.834426289389765e-07,8.196939250930715e-07,5.630434323914878e-07,2.1917538421513474e-06
3.4297723252424954e-06,1.6920836317146382e-06,1.0110709146323796e-05,5.8709890912035e-06,1.0223174148164116e-06,2.533521630400008e-06,3.2070633936439033e-06,2.6391065709885683e-07,4.917358092469258e-06,3.275832507759829e-06,2.029272926637742e-06,3.2963249983427323e-06,5.031015808631248e-06,6.2186834085871635e-06,3.1735504563053192e-06,4.256370529872438e-06,3.4879399835517682e-06,3.2477227885765193e-06,2.3158522061344633e-06,2.431823828165711e-07,3.939200747009213e-07,1.2535274207939099e-06,9.447164898122299e-07,5.0450982392434e-07,7.922688192129803e-06,2.772929858441752e-06,9.103071199725358e-05,1.3760210636762862e-06,2.1622289550774242e-07,1.403781971448068e-06,1.9215044546176894e-07,7.4103964781561865e-06,2.6810648471596243e-06,2.5116340286086355e-06,9.357644938079995e-07,1.3480509069153493e-05,9.052174609333322e-06,1.758871539646365e-06,6.78427571279427e-06,2.3306845011113696e-06,9.240331639282637e-06,2.2262883449593714e-06,3.6290517946765984e-06,5.849414320535635e-07,4.698513984017161e-06,2.379557943952975e-06,4.064080074085209e-06,6.481389159542683e-06,8.802123978166684e-07,1.684079359267869e-06,1.9205342042432163e-06,7.04004637008819e-06,1.162928560439904e-06,8.961807373166008e-06,2.844885723863245e-06,5.925905357752268e-07,7.3608597741289e-06,5.206392515104732e-06,1.5475952407493287e-06,1.131287999351697e-06,2.0492332482481194e-06,2.927327804959788e-06,2.273636890006411e-06,1.0109033009722455e-05,7.016717155270095e-07,6.7397036848282435e-06,1.7655579316040847e-06,7.117998427659504e-07,1.6995146690582045e-06,4.1423452815049323e-07,9.1914146036066e-07,3.1157078937193294e-06,1.399137477609041e-06,5.497107563247995e-07,1.0022897518198816e-06,1.0357449747300324e-05,2.2341495016100855e-07,2.3333901054957366e-06,1.5945919550277417e-06,1.661863747097008e-06,9.037635508581848e-06,2.4885877124727365e-07,2.9542608090680056e-06,1.725296170481903e-06,0.00012073924819370763,8.158691571470845e-07,9.196783006396984e-06,1.2561197992959247e-05,3.9848342449490255e-06,1.2658018753286904e-06,6.934832091956571e-06,9.57335620614608e-06,2.1753248552013014e-06,6.525915503672742e-07,6.0691957950420445e-06,6.487088809066098e-07,2.5619189371562754e-06,2.0713366866119447e-06,1.1965048400596848e-06,2.0071511030131953e-05
2.8402074075435776e-07,4.989495273829699e-07,4.595116806206516e-07,3.483739560583e-07,3.157577049327147e-07,4.123967819908381e-07,3.4028785810587806e-07,2.5366812559893593e-07,2.575067739127339e-07,3.38555055505413e-07,3.6197226547540636e-07,4.133686689581868e-07,2.954001776918618e-07,4.155092895254618e-07,3.965099894738523e-07,7.784507442744798e-07,3.006316383941054e-07,2.661522155709366e-07,2.7210567422052757e-07,2.2382282650711157e-07,3.8811333750750184e-07,4.344595488294178e-07,2.5555390381221063e-07,5.025316104755334e-07,5.284203928788439e-07,6.40129926761957e-07,1.9214071894423927e-06,2.4911171318832804e-07,2.1229327182511754e-07,1.8983472624527082e-07,1.5479218892140566e-07,2.2729582475020683e-07,1.1517951173333442e-06,4.379015878281702e-07,2.2012909774506792e-07,3.1059051147158255e-07,4.989334391421054e-07,5.653070752893669e-07,6.775105876656326e-06,5.262777523343218e-07,2.3809437698922096e-07,5.058794562489805e-07,5.103656776879674e-07,5.528389447850144e-07,3.4250890172959183e-07,3.689920499922292e-07,2.9042267219026423e-07,1.613449294035106e-07,2.8532308337140735e-07,5.50899840255242e-07,3.0515535344755166e-07,5.802032533742307e-07,2.3072501679345547e-07,2.94947416985103e-07,2.563591145781666e-07,2.637130075464565e-07,2.122985288435978e-07,3.232101074923083e-07,3.074635146447268e-07,2.8532783379691396e-07,1.0728888408605322e-06,5.177816713815324e-07,4.244802923638859e-07,4.602210457470273e-07,4.283214124174744e-07,4.7444948011906894e-07,1.9034727985876264e-07,5.694081710151986e-07,2.7414891569031505e-07,4.1385270246197666e-07,4.831625580146489e-07,8.160042024811982e-07,3.0139104487839794e-07,2.010844138021071e-07,2.568279470513228e-07,4.809248145912433e-07,2.062026715803131e-07,3.202403832151642e-07,2.399570736746944e-07,3.934457771189526e-07,4.311935457082045e-07,2.3866631815288287e-07,6.088975164528798e-07,6.940584515955216e-07,5.553564698472672e-07,1.4399733146044936e-07,3.076380149390869e-07,4.2741106731730166e-07,2.886917640029564e-07,3.6903167085608576e-07,3.594480949222132e-07,3.5036621018064205e-07,3.882897071260473e-07,2.2698337200459e-07,3.3699934789225977e-07,2.8429215605114496e-07,3.590133617191481e-07,2.7652213480224307e-07,5.217981857549262e-07,5.278626176951201e-07
7.471601859877353e-06,3.111231659581077e-06,2.747187371238493e-06,2.6591056311930027e-06,4.990293638690939e-06,1.8505865101029652e-06,5.406946252466499e-06,2.510164607975056e-06,1.4477361855414e-06,3.2780788964826628e-06,3.2991920497730704e-06,4.2942348568952964e-07,3.2221098815581195e-06,8.184451171790654e-06,8.286779214289584e-06,3.577415224482954e-06,2.4205561550098417e-06,1.1221248148896688e-05,3.690946705709309e-06,2.841943944984827e-06,6.334053767744998e-06,1.2542662700716078e-06,9.276798816558168e-07,3.4330718552212055e-06,2.3859948488047428e-06,4.846556457447283e-06,2.8474772800909434e-06,1.3761912466781454e-06,6.73408664798671e-07,4.7056484826378656e-06,9.024262964757628e-07,2.3164814588193458e-07,8.272763851136643e-06,8.693102691217037e-06,1.672683535107476e-06,1.4686389637061091e-06,5.5765813042000955e-06,5.841468686651375e-06,3.3481988406632687e-06,5.564536014328826e-06,4.021901097015169e-07,1.8673512540094498e-06,2.458526409068537e-06,1.4287799443202027e-06,1.387170578015577e-06,1.1984002809000964e-06,8.14786879530379e-06,1.1694983374931218e-06,7.2310745456852424e-06,9.054543164768605e-06,6.42425100285152e-06,1.7979990752668238e-06,2.446202938873879e-07,3.33688147764689e-06,3.1096184146273895e-07,3.1619386503642013e-06,2.619668696949733e-06,2.8125049364333665e-06,1.1359533820098498e-06,7.308831227739495e-06,9.36495264864195e-06,4.12011932740069e-06,7.235640488019897e-06,6.796039058330774e-06,9.648226058428656e-07,5.082898906064647e-07,4.935127361985002e-07,6.262022110073848e-06,5.109186018593528e-06,6.285952129601331e-06,3.317785619725194e-06,2.486448813589341e-06,8.640747608561018e-06,1.7377676840535852e-06,4.211185536882291e-07,8.717065847539284e-06,2.004988363463249e-06,1.1286119635934136e-05,2.712543408439207e-06,6.325789337633236e-06,3.9043897717440995e-06,5.500303411980556e-06,2.23575023140634e-06,3.4565806214854896e-06,3.5232599411514733e-06,2.649381127185775e-06,6.7835387064029725e-06,2.5036863019595312e-06,6.712551041934613e-07,2.1961065806648423e-06,1.883517048845092e-06,2.3881992314583906e-06,5.625796230914905e-06,1.6822994078214928e-06,3.501279235390179e-06,1.9222915811608516e-06,2.7990240796317858e-06,7.0721984123794026e-06,5.8677138391561705e-06,5.102326842831991e-06
6.021895494682175e-07,2.9956559653825758e-06,1.445067605293249e-05,3.6571198138160486e-07,1.818198391866652e-06,7.370658220833755e-06,3.6014397319021677e-07,2.509915643663499e-06,8.362333198051717e-07,2.4707456674625487e-06,3.954875331019619e-06,4.2748343101180713e-07,6.946741554195018e-06,2.640556671915577e-06,6.0246560194717e-06,1.1681490052244536e-05,2.9357812712459536e-06,2.839026711651243e-07,3.1214663376009634e-06,5.914516993482417e-07,4.106736428278118e-05,8.430367828231838e-06,2.1105347671642456e-06,4.0883510509047775e-06,5.407510406867138e-07,7.468874384882808e-06,3.003619579420296e-06,6.237886788999045e-06,2.1403101708485795e-06,1.5352003062936894e-06,8.524135837741113e-07,1.9630340303356886e-06,5.960524746756536e-06,1.0024336896821788e-05,2.205067471510354e-07,6.951121570921924e-07,5.576546426047209e-06,2.1298485368096007e-06,1.3109139245495888e-06,5.47301341594142e-07,7.368735275344308e-06,6.993852391443064e-06,5.115695062590244e-07,5.921109181201736e-06,3.560676140911831e-07,5.470794644848136e-06,1.233421094111444e-06,7.068376595838325e-07,7.467402180097292e-07,1.133115981198581e-06,2.2495169472814284e-06,2.2041823215312253e-06,4.671589985539455e-06,1.0138898220304511e-06,3.10775586656224e-07,2.762332560774347e-06,2.407862968023522e-07,4.325590891383126e-06,1.546394692216406e-06,5.497171121289824e-06,1.0798750493184611e-06,4.51146384002269e-06,3.1669489557127714e-06,6.79484021189171e-06,3.853017934842276e-06,5.077208484279785e-07,8.244356661424864e-06,1.0519338652116724e-06,2.74908542938512e-07,5.392455985798804e-06,2.5694356331280565e-06,7.98798660908154e-06,5.91196497124914e-06,2.1250638967219597e-06,1.650840895302939e-06,4.800425509043266e-07,1.402998586174782e-06,2.8110399000067574e-06,4.6249098696726505e-06,1.6645549966156377e-06,2.9042674455557504e-06,6.0318911295747425e-06,7.451671284830007e-06,4.8746838264993645e-06,5.902254272807029e-07,6.254351035390692e-07,7.3038076041416064e-06,5.717875188160147e-06,6.717669829554774e-06,3.6154823426763275e-06,3.829454437252459e-07,3.528074735379515e-07,1.5708464578840946e-06,4.725539302520751e-06,4.742904020786479e-06,1.2159686091975213e-06,2.570154984382846e-06,1.5301218874526714e-06,7.538122113567835e-06,8.340377286523571e-06
0.0014114283378194247,0.0016068035205855176,0.001382067210756608,0.001653997653386253,0.0016993219150110267,0.0014530069688149581,0.0012325991853924093,0.0009577661257334738,0.001296266321439097,0.0016057302243085714,0.0013974282262495484,0.001198837321082446,0.0016631693316598282,0.0013877050474993898,0.0011775265712757933,0.0017342153061262935,0.001455105554365932,0.0014703743828142959,0.0016275693596074737,0.0012473415661264668,0.0013330824133951215,0.0012365592284203067,0.002010682909838706,0.0013755278826647769,0.001580337222919307,0.0013032455190651012,0.0009540422542160799,0.0013553687379768073,0.0015618858038999102,0.0016163608171043192,0.0018845772999668065,0.0014785758683337547,0.001776041434137146,0.0012393659858775542,0.0013187249173742296,0.0015573555884541243,0.0016014956411095982,0.0014493089173820417,0.0012880699464973345,0.001041376963604884,0.0011191008865955772,0.0014457910575495924,0.0024472188076252403,0.0010847390586779927,0.0014639923012144066,0.0011467908167543928,0.001207302914980579,0.0010926829736644136,0.001306179610998615,0.0016517073061076632,0.0014868050438123874,0.0013276652671558545,0.001596094876423401,0.0016443037384863265,0.001301074487973596,0.0013946569428256509,0.0015025533204688275,0.0016509922196479637,0.0010990293497939924,0.001597881047735787,0.0015065403871152303,0.0012659158971233492,0.001419495453670892,0.0012949723141268495,0.0012728012259070043,0.0011654064701234704,0.0014684381662546796,0.0014736553830293263,0.0015561470889299872,0.0016180467194815576,0.0012978591536738097,0.0014315973572224976,0.0012519479702973097,0.0011944214788435774,0.0013209024694127518,0.0014129518389465639,0.0015953723628963706,0.001572250225370053,0.00143367048101481,0.0014013720296072133,0.001365950306282313,0.0010574554160762556,0.001457793890974149,0.0012334908495890019,0.0011486472456377658,0.0011449300813529053,0.0012352433293090132,0.0012098667399232995,0.0011955797627627447,0.0015637251242035426,0.0015475405508466415,0.0010689573962934587,0.0014254243403308828,0.0016474871541578586,0.0016516561530964275,0.0013062988966474317,0.0013358820193513433,0.0014150368960765328,0.0012914226791990778,0.0012874431859462283
3.673151792087938e-06,1.1910980903089154e-06,7.640740537300658e-06,1.2343001062599097e-06,1.8181819591302014e-06,7.341021676571476e-06,2.2447677710568026e-06,3.41254632259471e-06,2.2841852390387594e-06,5.631080699873731e-06,2.1955454337031415e-06,5.134748192331931e-06,6.67416126918514e-06,3.3836085795428486e-06,1.6533967573579774e-06,5.418064640214336e-06,6.681391791819468e-07,7.705967881268872e-06,2.31609649952198e-06,3.1897390618780893e-06,3.9365381135842193e-07,1.2536898510893517e-06,1.0636343899728821e-05,2.5803143571155404e-06,5.396808833174759e-07,4.62084386018804e-05,2.843413397650866e-06,4.7212624780124205e-06,7.976040464440939e-06,1.4047207817748083e-06,1.3731572388048326e-06,2.3197233415562436e-07,2.0065381566668653e-06,3.57111425423953e-06,5.008536688935702e-06,6.93423995372928e-07,4.5584018956107896e-06,5.680569920897924e-07,1.1311856813169431e-06,5.573809857305326e-06,1.3596053874073627e-06,7.040442801505592e-06,4.9246921344693e-06,1.09279676624386e-06,3.5621460889372344e-07,1.1989215433178214e-06,6.5293205963496155e-06,2.869578067271167e-07,2.874392719009151e-07,2.0856034334841023e-06,1.2874903565069938e-06,2.843479156925011e-06,2.1812308552163947e-06,1.1477432839691497e-06,6.578673530575983e-07,2.4776952016196837e-06,2.0233634326378013e-06,1.1323618089954737e-05,5.227870285296329e-06,1.131508473354351e-06,8.98672699098695e-06,4.909695369978892e-06,1.4997116590291848e-06,2.3073207501020137e-06,1.3176797445048339e-06,5.049984401839718e-07,2.0962671048024096e-07,2.3695901660473846e-06,1.5933986116201234e-06,2.618791665681654e-06,4.911103424029322e-06,3.1150860919240825e-06,2.264229107554555e-06,1.7398552667295772e-06,2.4969365340006394e-06,1.368950794586222e-06,2.2324383891246222e-07,4.355727361351484e-06,2.00634753746351e-06,5.529228366290756e-06,6.057069646332575e-06,2.48641137910176e-07,1.304473590824509e-06,6.942354620534163e-07,2.4252260906707506e-06,2.1677861164424445e-06,8.727612275001151e-06,1.0441574183797897e-06,8.63337352982152e-06,2.195900841431854e-06,7.090528953459529e-06,2.0939032131770164e-06,6.076012625523229e-06,2.6504581832790957e-07,6.692745733738918e-06,1.2181169623363326e-06,5.446135931747067e-06,1.1905943308152009e-06,5.505843223707296e-06,5.279230224495146e-07
