0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.8283499446290143,0.8048780487804879,0.9076923076923077,0.8280487804878048,0.8987854251012146,0.8150609080841639,0.8194905869324474,0.882051282051282,0.8573170731707317,0.9166666666666666,0.8536585365853658,0.8841463414634146,0.9115384615384615,0.7304347826086957,0.7896405919661733,0.8780487804878049,0.7642706131078224,0.8536585365853658,0.8560975609756097,0.8455284552845529,0.9359886201991465,0.8512820512820513,0.8257839721254355,0.8524390243902439,0.805094130675526,0.8839406207827261,0.9051282051282051,0.8281068524970964,0.7616161616161616,0.8315911730545877,0.8807692307692307,0.8743589743589744,0.8017718715393134,0.8002322880371661,0.9601706970128022,0.9068825910931174,0.8609756097560975,0.85,0.8829268292682927,0.8397212543554007,0.7656565656565657,0.8960863697705803,0.9352226720647774,0.8865853658536585,0.8158536585365853,0.8858974358974359,0.8987854251012146,0.8054968287526427,0.8548780487804878,0.8987804878048781,0.8362369337979094,0.85,0.7875264270613108,0.8304297328687572,0.8455284552845529,0.8621951219512195,0.831672203765227,0.7840531561461794,0.8292682926829268,0.848780487804878,0.8782051282051282,0.7873754152823921,0.8609756097560975,0.8833333333333333,0.8658536585365854,0.9,0.9325236167341431,0.8222996515679443,0.781183932346723,0.8871794871794871,0.7896405919661733,0.9325236167341431,0.9163292847503374,0.9025641025641026,0.7906976744186046,0.7991543340380549,0.9338731443994602,0.7555555555555555,0.7938689217758985,0.8634146341463415,0.7606060606060606,0.8606271777003485,0.9122807017543859,0.8095238095238095,0.8353658536585366,0.848780487804878,0.8548199767711963,0.851335656213705,0.7623188405797101,0.9402560455192034,0.874390243902439,0.9431009957325747,0.9288762446657184,0.85,0.7951273532668881,0.7854122621564482,0.8768292682926829,0.8246225319396051,0.851335656213705,0.8439024390243902
0.7963709677419355,0.9001782531194296,0.8253968253968254,0.8235294117647058,0.8225806451612904,0.7449392712550608,0.918918918918919,0.914651493598862,0.875609756097561,0.8443670150987224,0.7792792792792793,0.8785425101214575,0.8798798798798799,0.8134453781512605,0.8406827880512091,0.873015873015873,0.9053030303030303,0.8768939393939394,0.823076923076923,0.9064102564102564,0.8238095238095238,0.8769230769230769,0.8653846153846154,0.817923186344239,0.8333333333333334,0.8926829268292683,0.8048048048048048,0.8620199146514936,0.8512820512820513,0.7951635846372689,0.9142857142857143,0.82281284606866,0.8960863697705803,0.9008403361344538,0.8198198198198198,0.9144385026737968,0.8809523809523809,0.8968253968253969,0.8798798798798799,0.8049242424242424,0.865530303030303,0.8524390243902439,0.918918918918919,0.8453453453453453,0.8960863697705803,0.9144144144144144,0.9042016806722689,0.9102564102564102,0.8408602150537634,0.8093883357041252,0.8278805120910384,0.8421052631578947,0.9149797570850202,0.9204204204204204,0.8931475029036005,0.8807692307692307,0.926829268292683,0.8380566801619433,0.7908045977011494,0.8073170731707318,0.9206349206349206,0.9176470588235294,0.8235294117647058,0.7714285714285715,0.9230769230769231,0.9109848484848485,0.8539682539682539,0.8543543543543544,0.778516057585825,0.9118279569892473,0.7777777777777778,0.9354354354354354,0.8784355179704016,0.9159663865546218,0.8564102564102564,0.8790896159317212,0.8269230769230769,0.7807807807807807,0.9144144144144144,0.7537878787878788,0.8942917547568711,0.8408826945412311,0.7962962962962963,0.8086021505376344,0.8426829268292683,0.7967479674796748,0.8933933933933934,0.8733997155049786,0.7926829268292683,0.865047233468286,0.8650793650793651,0.8974630021141649,0.9179487179487179,0.8726467331118494,0.8008534850640113,0.8317460317460318,0.8444444444444444,0.9176788124156545,0.892436974789916,0.8691322901849218
0.6923076923076923,0.7884615384615384,0.8275862068965517,0.8301587301587302,0.7796234772978959,0.8596491228070176,0.8250276854928018,0.9166666666666666,0.7290552584670231,0.7935606060606061,0.8498942917547568,0.7301587301587301,0.8078078078078078,0.8221906116642959,0.8256410256410256,0.9014778325123153,0.8716577540106952,0.9233511586452763,0.8392603129445235,0.7867867867867868,0.8664343786295006,0.8421052631578947,0.8722689075630252,0.8733997155049786,0.8771929824561403,0.8380566801619433,0.8084033613445378,0.8678678678678678,0.8910256410256411,0.8585858585858586,0.8268292682926829,0.875,0.9176788124156545,0.826890756302521,0.8299595141700404,0.8122332859174964,0.9217638691322901,0.9018492176386913,0.8746031746031746,0.8866396761133604,0.8049645390070922,0.8560606060606061,0.8378378378378378,0.8817073170731707,0.9279907084785134,0.8731182795698925,0.880672268907563,0.823076923076923,0.8761904761904762,0.8258064516129032,0.919047619047619,0.9222222222222223,0.8435897435897436,0.8513513513513513,0.9064102564102564,0.8178137651821862,0.9274193548387096,0.835357624831309,0.9054054054054054,0.9416785206258891,0.8596491228070176,0.8733997155049786,0.7777777777777778,0.8776671408250356,0.8769230769230769,0.9192307692307692,0.9253968253968254,0.873015873015873,0.8512195121951219,0.7638326585695007,0.7411095305832148,0.9365079365079365,0.8862019914651493,0.9057471264367816,0.8920377867746289,0.9092436974789916,0.8004032258064516,0.8587301587301587,0.7751937984496124,0.9126984126984127,0.8731182795698925,0.8130081300813008,0.8596491228070176,0.8333333333333334,0.8748221906116643,0.9193277310924369,0.8690958164642375,0.8369747899159664,0.865530303030303,0.8819345661450925,0.903271692745377,0.8805120910384068,0.9133064516129032,0.8663101604278075,0.8219512195121951,0.8323232323232324,0.9170731707317074,0.8444444444444444,0.865047233468286,0.8554621848739495
0.8012684989429175,0.8585365853658536,0.8617886178861789,0.8641025641025641,0.8378048780487805,0.9102564102564102,0.7684989429175476,0.8256097560975609,0.9338731443994602,0.8153310104529616,0.8353658536585366,0.8327526132404182,0.8362369337979094,0.8397212543554007,0.9338731443994602,0.8305647840531561,0.8432055749128919,0.8782051282051282,0.8670731707317073,0.8923076923076924,0.7616161616161616,0.835075493612079,0.8829268292682927,0.8658536585365854,0.9095816464237517,0.8292682926829268,0.8475609756097561,0.8682926829268293,0.8466898954703833,0.8692307692307693,0.8402439024390244,0.921727395411606,0.8501742160278746,0.8893387314439946,0.8768292682926829,0.9298245614035088,0.8670731707317073,0.8695121951219512,0.9311740890688259,0.9102564102564102,0.9166666666666666,0.8194905869324474,0.7568710359408034,0.8817073170731707,0.8439024390243902,0.7862679955703211,0.8304297328687572,0.8128460686600222,0.8597560975609756,0.8524390243902439,0.8841463414634146,0.81068524970964,0.7918050941306756,0.7973421926910299,0.9774774774774775,0.8234610917537747,0.8305647840531561,0.8117386489479512,0.9244264507422402,0.8234610917537747,0.8073089700996677,0.7906976744186046,0.9109311740890689,0.9388335704125178,0.8281068524970964,0.7843551797040169,0.8658536585365854,0.8597560975609756,0.8707317073170732,0.8211382113821138,0.8217054263565892,0.8463414634146341,0.8910256410256411,0.7790697674418605,0.8292682926829268,0.9658605974395448,0.8217054263565892,0.8548780487804878,0.908974358974359,0.9500674763832658,0.921727395411606,0.8641114982578397,0.85,0.8397212543554007,0.9001349527665317,0.8884615384615384,0.8782051282051282,0.9205128205128205,0.7536231884057971,0.9102564102564102,0.9298245614035088,0.9487908961593172,0.8194905869324474,0.8794871794871795,0.8646341463414634,0.8217054263565892,0.9109311740890689,0.8621951219512195,0.8524390243902439,0.8194905869324474
0.8475609756097561,0.8153310104529616,0.8171247357293869,0.893387314439946,0.8250276854928018,0.9051282051282051,0.8028792912513842,0.8682926829268293,0.7938689217758985,0.882051282051282,0.8871794871794871,0.8292682926829268,0.8455284552845529,0.848780487804878,0.8028792912513842,0.8305647840531561,0.7717171717171717,0.8756410256410256,0.8961538461538462,0.8609756097560975,0.8585365853658536,0.9176788124156545,0.9102564102564102,0.9445234708392604,0.8365853658536585,0.8211382113821138,0.893387314439946,0.9141025641025641,0.9968253968253968,0.8634146341463415,0.9311740890688259,0.85,0.8199767711962834,0.8768292682926829,0.8897435897435897,0.7535353535353535,0.8294573643410853,0.926923076923077,0.8172757475083057,0.7970401691331924,0.8183831672203765,0.848780487804878,0.8597560975609756,0.9325236167341431,0.8866396761133604,0.8439024390243902,0.7955865272938444,0.8443670150987224,0.781183932346723,0.9141025641025641,0.8292682926829268,0.7716701902748414,0.8529014844804319,0.7984496124031008,0.8373983739837398,0.848780487804878,0.8548199767711963,0.8719512195121951,0.8194905869324474,0.9257759784075573,0.8194905869324474,0.8948717948717949,0.8573170731707317,0.8292682926829268,0.8670731707317073,0.874390243902439,0.8987854251012146,0.9064102564102564,0.8211382113821138,0.9203778677462888,0.8731707317073171,0.8272425249169435,0.8373983739837398,0.8960863697705803,0.8792682926829268,0.7565656565656566,0.8719512195121951,0.874390243902439,0.8420441347270615,0.8170731707317073,0.859465737514518,0.8829268292682927,0.8585365853658536,0.8961538461538462,0.7547568710359408,0.8609756097560975,0.7429951690821256,0.8130081300813008,0.851335656213705,0.8560975609756097,0.8373983739837398,0.781183932346723,0.8205980066445183,0.9055330634278003,0.8095238095238095,0.8731707317073171,0.8536585365853658,0.8719512195121951,0.8670731707317073,0.7606060606060606
0.9037433155080213,0.8793650793650793,0.8993993993993994,0.9042016806722689,0.8714285714285714,0.8294871794871795,0.9025210084033614,0.9243697478991597,0.914651493598862,0.9474474474474475,0.8520499108734403,0.93048128342246,0.9025210084033614,0.8378378378378378,0.9055330634278003,0.8957983193277311,0.8963963963963963,0.8650793650793651,0.9082321187584346,0.8682539682539683,0.9174603174603174,0.9075391180654339,0.9047619047619048,0.8733997155049786,0.8952380952380953,0.9111111111111111,0.8904694167852063,0.8538461538461538,0.9144144144144144,0.9445378151260504,0.9176470588235294,0.9492063492063492,0.9222222222222223,0.8,0.9230769230769231,0.8569500674763832,0.8435897435897436,0.9004267425320057,0.8576923076923076,0.89900426742532,0.8785425101214575,0.9554367201426025,0.9246088193456614,0.8957983193277311,0.8920634920634921,0.8677462887989204,0.9393939393939394,0.910873440285205,0.89900426742532,0.7795163584637269,0.9109243697478991,0.9516129032258065,0.8977272727272727,0.9536541889483066,0.884469696969697,0.9185606060606061,0.8588588588588588,0.8948948948948949,0.8245614035087719,0.9294117647058824,0.8121951219512196,0.8813813813813813,0.93048128342246,0.948306595365419,0.873015873015873,0.8984126984126984,0.9009009009009009,0.9545454545454546,0.8812415654520918,0.867948717948718,0.8463414634146341,0.8857142857142857,0.8421052631578947,0.8603603603603603,0.8394062078272605,0.8576923076923076,0.948948948948949,0.865546218487395,0.9176470588235294,0.8862019914651493,0.8348348348348348,0.9193277310924369,0.8722689075630252,0.882051282051282,0.9376114081996435,0.8634146341463415,0.9015873015873016,0.8974789915966387,0.918918918918919,0.9596638655462185,0.8974789915966387,0.9084084084084084,0.8783783783783784,0.8947368421052632,0.8603174603174604,0.8420168067226891,0.9095238095238095,0.9857142857142858,0.8983957219251337,0.8234610917537747
0.8292682926829268,0.8475609756097561,0.8117386489479512,0.8272425249169435,0.8871794871794871,0.9217948717948717,0.7979094076655052,0.8705128205128205,0.9051282051282051,0.8054968287526427,0.8743589743589744,0.9141025641025641,0.8865853658536585,0.8414634146341463,0.8339140534262486,0.7843551797040169,0.8490127758420442,0.8315911730545877,0.8054968287526427,0.8634146341463415,0.8150609080841639,0.8634146341463415,0.8048780487804879,0.8362369337979094,0.7606060606060606,0.8017718715393134,0.8327526132404182,0.7769556025369979,0.9128205128205128,0.8792682926829268,0.8524390243902439,0.941970310391363,0.85,0.7780126849894292,0.8525641025641025,0.85,0.831672203765227,0.8634146341463415,0.8641114982578397,0.8692307692307693,0.8634146341463415,0.8475609756097561,0.8006644518272426,0.875609756097561,0.8339140534262486,0.8974358974358975,0.8222996515679443,0.7381642512077294,0.7940199335548173,0.8272425249169435,0.9102564102564102,0.8130081300813008,0.8634146341463415,0.7854122621564482,0.848780487804878,0.818815331010453,0.82281284606866,0.8807692307692307,0.8858974358974359,0.8150609080841639,0.8211382113821138,0.8385598141695703,0.8670731707317073,0.8373983739837398,0.8634146341463415,0.8373983739837398,0.8239202657807309,0.9014844804318488,0.848780487804878,0.8073089700996677,0.7565656565656566,0.8084163898117387,0.8158536585365853,0.867948717948718,0.9166666666666666,0.8478513356562137,0.813953488372093,0.7515151515151515,0.8362369337979094,0.8432055749128919,0.8222996515679443,0.8768292682926829,0.7424242424242424,0.8646341463414634,0.7862679955703211,0.8257839721254355,0.7727272727272727,0.8634146341463415,0.9038461538461539,0.8609756097560975,0.9257759784075573,0.8205980066445183,0.8641025641025641,0.8897435897435897,0.831672203765227,0.8256097560975609,0.8353658536585366,0.867948717948718,0.85,0.8682926829268293
0.859465737514518,0.8037166085946573,0.8128460686600222,0.8833333333333333,0.8768292682926829,0.8199767711962834,0.9288762446657184,0.8692307692307693,0.8475609756097561,0.8817073170731707,0.8408826945412311,0.8960863697705803,0.7906976744186046,0.8670731707317073,0.8559814169570267,0.8281068524970964,0.8807692307692307,0.9203413940256046,0.8597560975609756,0.8974358974358975,0.7840531561461794,0.7671497584541063,0.8560975609756097,0.8658536585365854,0.8573170731707317,0.8858974358974359,0.8974358974358975,0.8609756097560975,0.8199767711962834,0.8490127758420442,0.7995570321151716,0.8705128205128205,0.8017718715393134,0.848780487804878,0.951417004048583,0.7928118393234672,0.8217054263565892,0.8443670150987224,0.9325236167341431,0.9192307692307692,0.7727272727272727,0.826945412311266,0.9284750337381916,0.875609756097561,0.9317211948790897,0.8884615384615384,0.8858974358974359,0.8841463414634146,0.9230769230769231,0.813953488372093,0.8923076923076924,0.8935897435897436,0.9,0.8385598141695703,0.8782051282051282,0.8327526132404182,0.941970310391363,0.8646341463414634,0.8897435897435897,0.7962347729789591,0.8466898954703833,0.8935897435897436,0.8373983739837398,0.8585365853658536,0.8906882591093117,0.818815331010453,0.8170731707317073,0.9203778677462888,0.8524390243902439,0.9190283400809717,0.8432055749128919,0.8501742160278746,0.8304297328687572,0.8466898954703833,0.8634146341463415,0.9388335704125178,0.8548780487804878,0.835075493612079,0.8933143669985776,0.7565656565656566,0.8183831672203765,0.8536585365853658,0.85,0.8304297328687572,0.9516358463726885,0.8634146341463415,0.8304297328687572,0.8536585365853658,0.7391304347826086,0.8463414634146341,0.9051282051282051,0.9658605974395448,0.7973421926910299,0.8794871794871795,0.8658536585365854,0.8576923076923076,0.8571428571428571,0.8257839721254355,0.893387314439946,0.8304297328687572
0.865047233468286,0.8194905869324474,0.7841463414634147,0.8266384778012685,0.8943089430894309,0.8707317073170732,0.865530303030303,0.7733990147783252,0.844758064516129,0.8320512820512821,0.8695121951219512,0.9111111111111111,0.7990708478513356,0.8603174603174604,0.9277310924369748,0.8818181818181818,0.9075391180654339,0.9097560975609756,0.7987804878048781,0.8731060606060606,0.8064102564102564,0.8587301587301587,0.7656565656565657,0.9179487179487179,0.9210220673635308,0.9054054054054054,0.8919540229885058,0.9042016806722689,0.8073089700996677,0.8717948717948718,0.859465737514518,0.8380566801619433,0.818815331010453,0.7967914438502673,0.7771836007130125,0.8380566801619433,0.8954703832752613,0.8828828828828829,0.7732732732732732,0.9034090909090909,0.9053030303030303,0.9122807017543859,0.7021276595744681,0.7906403940886699,0.9036585365853659,0.8579545454545454,0.8931451612903226,0.873015873015873,0.8627450980392157,0.8423076923076923,0.8256410256410256,0.8063063063063063,0.775609756097561,0.7983193277310925,0.9238095238095239,0.8213213213213213,0.9195121951219513,0.8,0.907258064516129,0.8383167220376523,0.8768292682926829,0.9180035650623886,0.9089615931721194,0.8712121212121212,0.9234234234234234,0.7620967741935484,0.8461538461538461,0.8150782361308677,0.9326364692218351,0.8853658536585366,0.9054054054054054,0.8798798798798799,0.9053030303030303,0.9034090909090909,0.8714285714285714,0.844804318488529,0.8003003003003003,0.8299595141700404,0.9190283400809717,0.818815331010453,0.8843843843843844,0.8054187192118226,0.8543543543543544,0.8823529411764706,0.928030303030303,0.907258064516129,0.8129032258064516,0.8279569892473119,0.9185606060606061,0.8629500580720093,0.8363363363363363,0.7440860215053764,0.7951219512195122,0.8281068524970964,0.8048780487804879,0.9144144144144144,0.8393393393393394,0.9095238095238095,0.8324420677361853,0.8142857142857143
0.8571428571428571,0.8948717948717949,0.7727272727272727,0.874390243902439,0.8804878048780488,0.8017718715393134,0.9176788124156545,0.8707317073170732,0.8072009291521487,0.8585365853658536,0.8780487804878049,0.7796234772978959,0.8033826638477801,0.8807692307692307,0.8719512195121951,0.8420441347270615,0.9115384615384615,0.8153310104529616,0.8339140534262486,0.8794871794871795,0.9379217273954116,0.8475609756097561,0.7862679955703211,0.7984496124031008,0.8756410256410256,0.8130081300813008,0.9149797570850202,0.8426829268292683,0.7343434343434343,0.7656565656565657,0.8524970963995354,0.8707317073170732,0.875609756097561,0.8719512195121951,0.8559814169570267,0.8910256410256411,0.8414634146341463,0.9715504978662873,0.9230769230769231,0.8385598141695703,0.8780487804878049,0.8585365853658536,0.8256097560975609,0.8597560975609756,0.8589743589743589,0.8910256410256411,0.8987854251012146,0.8858974358974359,0.9205128205128205,0.8416389811738649,0.8658536585365854,0.8670731707317073,0.8402439024390244,0.9,0.8205980066445183,0.8385598141695703,0.874390243902439,0.826945412311266,0.9176788124156545,0.8451219512195122,0.8536585365853658,0.8083623693379791,0.8463414634146341,0.7984496124031008,0.8039867109634552,0.8744939271255061,0.9190283400809717,0.8195121951219512,0.8634146341463415,0.8573170731707317,0.8743589743589744,0.8466898954703833,0.9149797570850202,0.8705128205128205,0.8501742160278746,0.8292682926829268,0.8961538461538462,0.8560975609756097,0.848780487804878,0.8560975609756097,0.8172757475083057,0.9581646423751687,0.8730769230769231,0.9284750337381916,0.9176788124156545,0.8621951219512195,0.8730769230769231,0.8897435897435897,0.7875264270613108,0.8858974358974359,0.8432055749128919,0.8792682926829268,0.8373983739837398,0.8948717948717949,0.8305647840531561,0.8205980066445183,0.9474474474474475,0.8666666666666667,0.826945412311266,0.908974358974359
